"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.279199844E1,-1.975120753E-1,1.385380924E-1,-9.913144112E0
1.279600000E1,-1.266819984E-1,1.806951910E-1,-9.939289093E0
1.280000000E1,-1.088787168E-1,1.647976935E-1,-9.859073639E0
1.280400000E1,-8.732132614E-2,1.858283579E-1,-9.871121407E0
1.280799844E1,-8.768524230E-2,2.048383206E-1,-9.894900322E0
1.281200000E1,-9.608409554E-2,2.161964178E-1,-9.872509956E0
1.281600000E1,-9.356540628E-3,3.103460073E-1,-9.831233025E0
1.281999844E1,-1.494077593E-1,6.770802289E-2,-9.822299004E0
1.282399844E1,-1.190875918E-1,7.882669568E-2,-9.944996834E0
1.282800000E1,-8.473558724E-2,8.322244510E-3,-9.955760956E0
1.283200000E1,-7.304230332E-2,2.490927465E-2,-9.819760323E0
1.283599844E1,-4.693592712E-2,8.413224667E-2,-9.820977211E0
1.283999844E1,-2.821327187E-2,4.058650509E-2,-9.939078331E0
1.284400000E1,-3.849876346E-3,6.924030930E-2,-9.954133034E0
1.284799844E1,-3.187161312E-2,5.340027437E-2,-9.842247009E0
1.285199844E1,-2.361640520E-2,9.423577785E-2,-9.808775902E0
1.285599844E1,-4.047158360E-2,7.181647420E-2,-9.878409386E0
1.286000000E1,-6.469132751E-2,1.119528711E-1,-9.905166626E0
1.286400000E1,-1.062355191E-1,1.628152877E-1,-9.864532471E0
1.286799844E1,-1.212806776E-1,1.541004032E-1,-9.836951256E0
1.287199844E1,-1.701032370E-1,1.360672712E-1,-9.901871681E0
1.287600000E1,-2.301881313E-1,1.411812901E-1,-9.937038422E0
1.287999844E1,-2.598187625E-1,1.589462608E-1,-9.910463333E0
1.288400000E1,-2.531437278E-1,1.781860590E-1,-9.881914139E0
1.288799844E1,-2.255146503E-1,2.158995420E-1,-9.912569046E0
1.289200000E1,-1.816911846E-1,2.476370633E-1,-9.898300171E0
1.289600000E1,-1.767016649E-1,2.389700562E-1,-9.862483025E0
1.290000000E1,-1.532959491E-1,2.445437610E-1,-9.867156029E0
1.290399844E1,-1.374654919E-1,2.486330569E-1,-9.839997292E0
1.290800000E1,-1.458356231E-1,2.618873715E-1,-9.888100624E0
1.291199844E1,-1.481915116E-1,2.853983939E-1,-9.899851799E0
1.291600000E1,-1.786744893E-1,2.445437610E-1,-9.876656532E0
1.291999844E1,-1.863359362E-1,2.430402040E-1,-9.911985397E0
1.292400000E1,-1.805228144E-1,2.294028252E-1,-9.889986992E0
1.292799844E1,-1.730624735E-1,2.225745767E-1,-9.915031433E0
1.293200000E1,-1.386051178E-1,2.211380452E-1,-9.879576683E0
1.293599844E1,-1.164635494E-1,2.002701908E-1,-9.847515106E0
1.293999844E1,-1.248624027E-1,1.647402346E-1,-9.859045029E0
1.294399844E1,-6.087018549E-2,1.215296760E-1,-9.904774666E0
1.294799844E1,-5.243301764E-2,1.406545490E-1,-9.874884605E0
1.295199844E1,-6.324522942E-2,9.068278223E-2,-9.863746643E0
1.295600000E1,-6.965211779E-2,5.038357899E-2,-9.889374733E0
1.295999844E1,-6.371449679E-2,3.960009664E-2,-9.913402557E0
1.296399844E1,-6.607996672E-2,3.163219243E-2,-9.887516975E0
1.296800000E1,-6.928820163E-2,5.226063356E-2,-9.853968620E0
1.297200000E1,-2.760993317E-2,8.061756194E-2,-9.869473457E0
1.297599844E1,-3.121081367E-2,1.025005654E-1,-9.902973175E0
1.297999844E1,-2.135627903E-2,1.303116083E-1,-9.869330406E0
1.298400000E1,-5.263412744E-2,9.877518564E-2,-9.880822182E0
1.298799844E1,-7.675810903E-2,1.695094705E-1,-9.902083397E0
1.299199844E1,-9.845915437E-2,1.239047274E-1,-9.875287056E0
1.299599844E1,-9.322063625E-2,1.591952741E-1,-9.857646942E0
1.300000000E1,-1.351766139E-1,1.580173224E-1,-9.950685501E0
1.300400000E1,-1.643763185E-1,1.549910456E-1,-9.904840469E0
1.300799844E1,-2.288473845E-1,1.499536484E-1,-9.893378258E0
1.301199844E1,-2.548196614E-1,9.517430514E-2,-9.910184860E0
1.301600000E1,-2.506441772E-1,8.972510695E-2,-9.927030563E0
1.301999844E1,-1.939782202E-1,7.257304341E-2,-9.888522148E0
1.302399844E1,-1.097310483E-1,8.299260587E-2,-9.876637459E0
1.302799844E1,-3.158430755E-2,6.731537730E-2,-9.871188164E0
1.303200000E1,3.025313094E-2,6.482540816E-2,-9.878074646E0
1.303599844E1,3.844130412E-2,1.838746946E-3,-9.858613968E0
1.303999844E1,4.293282330E-2,-1.359906513E-3,-9.883350372E0
1.304399844E1,6.049668789E-2,-3.133531287E-2,-9.876743317E0
1.304800000E1,3.499365225E-2,-6.202897802E-2,-9.866620064E0
1.305200000E1,1.963245450E-3,-2.752374299E-2,-9.853375435E0
1.305599844E1,-4.722323641E-2,-5.121676251E-2,-9.855291367E0
1.306000156E1,-7.589619607E-2,-3.914998472E-2,-9.904026985E0
1.306400313E1,-1.116368324E-1,-5.990292877E-2,-9.919618607E0
1.306800000E1,-1.570021659E-1,-6.072653085E-2,-9.886703491E0
1.307199844E1,-1.819880456E-1,-6.336015463E-2,-9.887277603E0
1.307599844E1,-1.438627988E-1,-2.626918070E-2,-9.899831772E0
1.308000000E1,-9.438900650E-2,-2.696828917E-2,-9.914791107E0
1.308400156E1,-6.602250785E-2,-3.428496886E-3,-9.905760765E0
1.308800156E1,-1.719994470E-2,1.934514940E-2,-9.880467415E0
1.309199844E1,1.637633890E-2,4.728069529E-2,-9.888406754E0
1.309600000E1,1.736275107E-2,5.600516498E-2,-9.883388519E0
1.309999844E1,2.776316181E-2,8.029194921E-2,-9.871829987E0
1.310399844E1,1.962287724E-2,8.629661053E-2,-9.861228943E0
1.310799844E1,-5.400361121E-2,8.875784278E-2,-9.849994659E0
1.311200000E1,-1.181394905E-1,7.716991007E-2,-9.876551628E0
1.311599844E1,-1.262989342E-1,5.450160429E-2,-9.911238670E0
1.311999844E1,-1.415164769E-1,7.065768540E-2,-9.920336723E0
1.312399844E1,-1.231768876E-1,7.308061421E-2,-9.882248878E0
1.312799844E1,-8.726385981E-2,8.278191835E-2,-9.889921188E0
1.313199844E1,-5.149449036E-2,9.604579210E-2,-9.861975670E0
1.313599844E1,-3.598963842E-2,1.050767228E-1,-9.886855125E0
1.314000000E1,-7.938215137E-2,1.003362015E-1,-9.896921158E0
1.314400000E1,-1.459409595E-1,8.347144723E-2,-9.891126633E0
1.314799844E1,-2.153536528E-1,7.926722616E-2,-9.889489174E0
1.315199844E1,-2.296230942E-1,8.001422137E-2,-9.898491859E0
1.315600000E1,-2.095501125E-1,1.203804612E-1,-9.901498795E0
1.316000000E1,-1.980004758E-1,1.215392500E-1,-9.889901161E0
1.316399844E1,-1.360768378E-1,1.382507831E-1,-9.899554253E0
1.316799844E1,-5.282566324E-2,1.433935314E-1,-9.890964508E0
1.317200000E1,2.106897533E-3,1.662533730E-1,-9.881703377E0
1.317599844E1,1.277546026E-2,1.552208811E-1,-9.886970520E0
1.317999844E1,1.073560026E-2,1.527309120E-1,-9.882823944E0
1.318399844E1,1.231577434E-2,1.292677373E-1,-9.884892464E0
1.318800000E1,-3.092350997E-2,1.035827398E-1,-9.895169258E0
1.319199844E1,-4.901409522E-2,9.393889457E-2,-9.897227287E0
1.319599844E1,-8.424717188E-2,1.033433229E-1,-9.894258499E0
1.319999844E1,-9.955090284E-2,9.028055519E-2,-9.882996559E0
1.320400000E1,-1.316140592E-1,1.037647054E-1,-9.896412849E0
1.320799844E1,-1.477509737E-1,1.118187979E-1,-9.903797150E0
1.321199844E1,-1.743936390E-1,1.190109774E-1,-9.893387794E0
1.321599844E1,-2.033347636E-1,9.915825725E-2,-9.883456230E0
1.322000000E1,-2.020323128E-1,1.152185574E-1,-9.896959305E0
1.322399844E1,-2.179298103E-1,1.243835688E-1,-9.903155327E0
1.322799844E1,-1.857900470E-1,1.166072041E-1,-9.898626328E0
1.323199844E1,-1.527596414E-1,1.093096659E-1,-9.891357422E0
1.323600000E1,-1.375995576E-1,1.235503852E-1,-9.868401527E0
1.323999844E1,-1.027208343E-1,1.025580242E-1,-9.884816170E0
1.324399844E1,-9.453266114E-2,9.259814769E-2,-9.886090279E0
1.324799844E1,-1.040711626E-1,9.076897800E-2,-9.883207321E0
1.325200000E1,-8.249461651E-2,9.563399851E-2,-9.889977455E0
1.325599844E1,-6.643430889E-2,8.290641755E-2,-9.921609879E0
1.325999844E1,-6.223009154E-2,1.036976650E-1,-9.884336472E0
1.326399844E1,-4.613147676E-2,7.144297659E-2,-9.875908852E0
1.326799844E1,-5.930916592E-2,1.264521629E-1,-9.872500420E0
1.327200000E1,-7.473740727E-2,1.446768194E-1,-9.889699936E0
1.327599844E1,-8.997409791E-2,1.221234426E-1,-9.882909775E0
1.327999844E1,-7.598238438E-2,1.329548061E-1,-9.885313988E0
1.328400000E1,-9.317275137E-2,1.303307712E-1,-9.888339996E0
1.328799844E1,-8.910261095E-2,9.127654135E-2,-9.866208076E0
1.329199844E1,-9.435070306E-2,1.337209493E-1,-9.889796257E0
1.329599844E1,-7.648037374E-2,1.159942821E-1,-9.898750305E0
1.330000000E1,-6.912539154E-2,1.415739357E-1,-9.894057274E0
1.330399844E1,-6.257485598E-2,1.212806776E-1,-9.888646126E0
1.330799844E1,-7.740933448E-2,1.394191533E-1,-9.896643639E0
1.331200000E1,-7.011180371E-2,1.212902591E-1,-9.863862038E0
1.331600000E1,-8.462066948E-2,1.326962262E-1,-9.852503777E0
1.331999844E1,-8.319371939E-2,1.140980795E-1,-9.857771873E0
1.332400000E1,-9.289502352E-2,1.050479934E-1,-9.911516190E0
1.332800000E1,-8.436208963E-2,7.264965773E-2,-9.910271645E0
1.333199844E1,-8.853758126E-2,9.259814769E-2,-9.897093773E0
1.333599844E1,-8.634448797E-2,7.655698806E-2,-9.873774529E0
1.333999844E1,-9.934021533E-2,4.982812330E-2,-9.889346123E0
1.334400000E1,-1.049330756E-1,5.441541597E-2,-9.930401802E0
1.334799844E1,-8.041644841E-2,9.481038433E-4,-9.921399117E0
1.335199844E1,-1.012843102E-1,3.319321200E-2,-9.887861252E0
1.335599844E1,-9.565314651E-2,3.345178440E-2,-9.865337372E0
1.336000000E1,-1.274481416E-1,1.002500132E-1,-9.900014877E0
1.336399844E1,-1.344200522E-1,9.170750529E-2,-9.888771057E0
1.336799844E1,-1.538130939E-1,1.359044611E-1,-9.870411873E0
1.337199844E1,-1.963724196E-1,1.260882467E-1,-9.880831718E0
1.337600000E1,-1.839991957E-1,1.077773795E-1,-9.875746727E0
1.337999844E1,-2.414887547E-1,1.131882817E-1,-9.889758110E0
1.338399844E1,-2.268266827E-1,1.153717861E-1,-9.857110023E0
1.338799844E1,-1.781094521E-1,7.690175623E-2,-9.889566422E0
1.339200000E1,-1.057949811E-1,4.872678965E-2,-9.909562111E0
1.339599844E1,-8.279149979E-2,4.545152560E-2,-9.902935982E0
1.339999844E1,-7.559931278E-2,7.227616012E-2,-9.880804062E0
1.340399844E1,-3.490746021E-2,1.035923138E-1,-9.910739899E0
1.340800000E1,-4.049073905E-2,1.303403527E-1,-9.895331383E0
1.341199844E1,-9.249279648E-2,1.589462608E-1,-9.845139503E0
1.341599844E1,-1.566669792E-1,1.501356065E-1,-9.870355606E0
1.341999844E1,-1.749778390E-1,1.576342434E-1,-9.869493484E0
1.342399844E1,-2.086690366E-1,1.856176704E-1,-9.865921021E0
1.342799844E1,-2.348999232E-1,1.945815533E-1,-9.877403259E0
1.343199844E1,-2.506250441E-1,1.571649760E-1,-9.903874397E0
1.343599844E1,-2.546760142E-1,1.550580710E-1,-9.917645454E0
1.343999844E1,-2.361640632E-1,1.302732974E-1,-9.885352135E0
1.344399844E1,-2.170296013E-1,1.122689024E-1,-9.877163887E0
1.344800000E1,-1.747384220E-1,1.101620123E-1,-9.910817146E0
1.345199844E1,-1.225256622E-1,1.078156903E-1,-9.866524696E0
1.345600000E1,-7.518750429E-2,1.002978981E-1,-9.859915733E0
1.345999844E1,3.311659768E-2,1.230428144E-1,-9.899065971E0
1.346399844E1,9.897629917E-2,1.141651124E-1,-9.865087509E0
1.346800000E1,1.286356598E-1,1.080551147E-1,-9.882201195E0
1.347200000E1,1.111388430E-1,9.874644876E-2,-9.878677368E0
1.347599844E1,4.571009800E-2,1.273523718E-1,-9.874789238E0
1.348000000E1,-5.152321979E-2,1.248815581E-1,-9.876570702E0
1.348400000E1,-2.212816924E-1,1.161762476E-1,-9.891327858E0
1.348800000E1,-3.622714579E-1,1.147014126E-1,-9.895196915E0
1.349199844E1,-4.398914874E-1,8.701486886E-2,-9.916697502E0
1.349599844E1,-4.366257489E-1,9.896671772E-2,-9.889307976E0
1.350000000E1,-3.464601338E-1,1.076911911E-1,-9.847092628E0
1.350399844E1,-2.453386337E-1,1.363162696E-1,-9.885466576E0
1.350799844E1,-1.255902499E-1,1.282142997E-1,-9.934260368E0
1.351199844E1,-4.005978256E-2,1.770464331E-1,-9.907886505E0
1.351600000E1,1.158793643E-2,1.500494033E-1,-9.857177734E0
1.351999844E1,1.582088508E-2,1.536885947E-1,-9.874721527E0
1.352399844E1,-1.723825186E-2,1.338263005E-1,-9.892525673E0
1.352799844E1,-4.312435910E-2,1.514572054E-1,-9.881215096E0
1.353200000E1,-2.687252127E-2,1.504420638E-1,-9.899660110E0
1.353599844E1,-3.108631447E-2,1.602774411E-1,-9.890188217E0
1.353999844E1,-6.745903194E-2,1.290091723E-1,-9.893703461E0
1.354399844E1,-5.914635956E-2,1.203996092E-1,-9.876618385E0
1.354800000E1,-8.920795470E-2,9.674490243E-2,-9.874683380E0
1.355199844E1,-6.517017633E-2,6.730580330E-2,-9.909150124E0
1.355600000E1,-3.586514294E-2,6.043922901E-2,-9.874061584E0
1.355999844E1,-3.259944916E-2,8.885361254E-2,-9.830286026E0
1.356400000E1,-6.682695448E-2,4.886086658E-2,-9.865988731E0
1.356800000E1,-5.228936300E-2,5.373546109E-2,-9.889575958E0
1.357199844E1,-1.112250388E-1,1.006426588E-1,-9.848711967E0
1.357599844E1,-2.028272003E-1,1.414685994E-1,-9.829011917E0
1.358000000E1,-2.994284332E-1,1.302828789E-1,-9.918210030E0
1.358399844E1,-3.519955575E-1,1.035731658E-1,-9.961737633E0
1.358799844E1,-3.480499089E-1,7.033207268E-2,-9.858853340E0
1.359199844E1,-3.294038475E-1,1.087254882E-1,-9.781539917E0
1.359600000E1,-2.991219759E-1,9.389101714E-2,-9.877183914E0
1.359999844E1,-2.699797750E-1,8.466854692E-2,-1.006692886E1
1.360399844E1,-2.161197960E-1,1.064078957E-1,-9.982538223E0
1.360799844E1,-1.487373859E-1,8.780974150E-2,-9.896020889E0
1.361200000E1,-7.930553705E-2,5.367800221E-2,-9.905262947E0
1.361599844E1,-3.295379132E-2,1.557954848E-1,-9.927049637E0
1.361999844E1,-6.132029369E-2,1.804366112E-1,-9.856707573E0
1.362399844E1,-1.165593192E-1,1.217595190E-1,-9.845273018E0
1.362800000E1,-1.863933802E-1,1.480574310E-1,-9.829672813E0
1.363199844E1,-2.686485946E-1,8.838435262E-2,-9.969493866E0
1.363599844E1,-3.186778128E-1,1.575767845E-1,-9.860548973E0
1.364000000E1,-3.897089958E-1,6.610869616E-2,-9.764186859E0
1.364400000E1,-4.687272310E-1,-2.195961773E-2,-9.725649834E0
1.364799844E1,-6.855173707E-1,-1.558337957E-1,-9.870134354E0
1.365199844E1,-6.973447800E-1,-3.207463920E-1,-1.012526035E1
1.365600000E1,-9.236638546E-1,-2.765590250E-1,-1.006177616E1
1.365999844E1,-1.133223534E0,-3.852845132E-1,-9.773283958E0
1.366399844E1,-1.184794664E0,-4.121187031E-1,-9.804955482E0
1.366799844E1,-1.363066912E0,-4.200962186E-1,-9.943722725E0
1.367200000E1,-1.419187069E0,-4.191193879E-1,-9.977423668E0
1.367599844E1,-1.514102817E0,-4.583363831E-1,-9.953969955E0
1.367999844E1,-1.527807117E0,-4.713129699E-1,-1.000841427E1
1.368399844E1,-1.548483491E0,-4.614105523E-1,-9.736864090E0
1.368800000E1,-1.455531001E0,-4.398531616E-1,-9.601840973E0
1.369199844E1,-1.498339415E0,-2.457695901E-1,-9.780620575E0
1.369599844E1,-1.495073557E0,-2.597134113E-1,-9.921283722E0
1.369999844E1,-1.540678382E0,-2.349573821E-1,-9.972319603E0
1.370400000E1,-1.601979494E0,-3.006446958E-1,-9.857962608E0
1.370799844E1,-1.536646485E0,-7.729440928E-2,-9.761102676E0
1.371199844E1,-1.585622311E0,-4.535575956E-2,-9.942085266E0
1.371599844E1,-1.469905734E0,2.362406701E-1,-1.006047344E1
1.372000000E1,-1.487220526E0,2.545994222E-1,-9.919857025E0
1.372399844E1,-1.342361808E0,2.389796227E-1,-9.774768829E0
1.372799844E1,-1.249055028E0,2.330324352E-1,-9.948453903E0
1.373199844E1,-1.188587070E0,1.710609347E-1,-1.003310394E1
1.373600000E1,-1.162011504E0,1.569063962E-1,-9.949842453E0
1.374000000E1,-1.223685980E0,5.304593220E-2,-9.777756691E0
1.374399844E1,-1.171233892E0,-9.682151489E-3,-9.746517181E0
1.374799844E1,-1.168389559E0,-1.024047956E-1,-9.972769737E0
1.375199844E1,-1.164807916E0,-2.002510428E-1,-1.003564167E1
1.375599844E1,-1.249390244E0,-2.394776344E-1,-9.879520416E0
1.375999844E1,-1.225448251E0,-3.702680767E-1,-9.757003784E0
1.376399844E1,-1.194495916E0,-4.276714623E-1,-9.792610168E0
1.376800000E1,-1.221071601E0,-4.906581044E-1,-9.976331711E0
1.377199844E1,-1.176175594E0,-5.155386329E-1,-9.943991661E0
1.377599844E1,-1.173244953E0,-5.439913273E-1,-9.856123924E0
1.377999844E1,-1.124661922E0,-5.591131449E-1,-9.828417778E0
1.378399844E1,-1.107289553E0,-6.297995448E-1,-9.913882256E0
1.378799844E1,-1.106178641E0,-6.870496869E-1,-9.942180634E0
1.379199844E1,-1.140358329E0,-6.343772411E-1,-9.910319328E0
1.379599844E1,-1.092301846E0,-7.084155083E-1,-9.801785469E0
1.380000000E1,-1.109789014E0,-6.061927080E-1,-9.866169930E0
1.380399844E1,-1.112307906E0,-5.909751654E-1,-9.955827713E0
1.380799844E1,-1.138136506E0,-7.564719915E-1,-9.911717415E0
1.381200000E1,-1.165411234E0,-7.709138393E-1,-9.869646072E0
1.381599844E1,-1.203909874E0,-8.166526556E-1,-9.885093689E0
1.381999844E1,-1.250137210E0,-8.726385832E-1,-9.912674904E0
1.382400000E1,-1.326885700E0,-8.572103977E-1,-9.909438133E0
1.382800000E1,-1.408087492E0,-9.888340235E-1,-9.838961601E0
1.383200000E1,-1.517550468E0,-9.036100507E-1,-9.846364975E0
1.383599844E1,-1.475891232E0,-9.430856109E-1,-9.912329674E0
1.383999844E1,-1.548081279E0,-8.831635714E-1,-9.905674934E0
1.384400000E1,-1.583544135E0,-8.781931996E-1,-9.821657181E0
1.384799844E1,-1.541511655E0,-8.609644771E-1,-9.873687744E0
1.385199844E1,-1.429740548E0,-7.541735172E-1,-9.898845673E0
1.385599844E1,-1.454803109E0,-7.650719881E-1,-9.881579399E0
1.386000000E1,-1.396978378E0,-7.588278651E-1,-9.850742340E0
1.386399844E1,-1.315412760E0,-7.375386357E-1,-9.952333450E0
1.386799844E1,-1.220880032E0,-7.525167465E-1,-9.936387062E0
1.387199844E1,-1.208564281E0,-6.257581115E-1,-9.871945381E0
1.387600000E1,-1.277996063E0,-5.927564502E-1,-9.875870705E0
1.387999844E1,-1.231912613E0,-5.433976054E-1,-9.919953346E0
1.388399844E1,-1.209703922E0,-5.288791656E-1,-9.889154434E0
1.388799844E1,-1.131394386E0,-4.998805821E-1,-9.890696526E0
1.389200000E1,-1.103621602E0,-4.591982961E-1,-9.872912407E0
1.389599844E1,-9.461118579E-1,-5.150694251E-1,-9.931972504E0
1.389999844E1,-9.367074370E-1,-4.236587882E-1,-9.877997398E0
1.390399844E1,-9.085516334E-1,-4.639483988E-1,-9.799314499E0
1.390800000E1,-8.848203421E-1,-4.839352071E-1,-9.920681953E0
1.391199844E1,-8.354614973E-1,-4.583076835E-1,-9.957427979E0
1.391599844E1,-7.921264172E-1,-4.712842405E-1,-9.903461456E0
1.391999844E1,-7.834210992E-1,-4.076654911E-1,-9.852398872E0
1.392400000E1,-7.393294573E-1,-4.483382106E-1,-9.882192612E0
1.392799844E1,-7.653688192E-1,-4.221456349E-1,-9.852589607E0
1.393199844E1,-6.833913326E-1,-4.130380750E-1,-9.962598801E0
1.393599844E1,-6.501885653E-1,-4.225957692E-1,-9.848471642E0
1.394000000E1,-6.211996078E-1,-4.041987062E-1,-9.810414314E0
1.394399844E1,-6.325480938E-1,-4.215327203E-1,-9.875372887E0
1.394799844E1,-6.306518316E-1,-3.790979087E-1,-9.949612617E0
1.395199844E1,-5.899504423E-1,-4.187363088E-1,-9.931991577E0
1.395600000E1,-6.366181970E-1,-3.315682113E-1,-9.924828529E0
1.395999844E1,-5.603006482E-1,-3.281971812E-1,-9.850300789E0
1.396399844E1,-5.561539531E-1,-3.016789854E-1,-9.828609467E0
1.396800000E1,-5.255272985E-1,-2.962968051E-1,-9.855022430E0
1.397200000E1,-4.842703938E-1,-2.595314682E-1,-9.915548325E0
1.397599844E1,-4.928990901E-1,-2.308585048E-1,-9.961449623E0
1.397999844E1,-4.788499177E-1,-2.335974723E-1,-9.863497734E0
1.398400000E1,-4.745307565E-1,-1.896303594E-1,-9.831884384E0
1.398799844E1,-4.166198075E-1,-2.371217310E-1,-9.906420708E0
1.399199844E1,-4.222701490E-1,-2.044552416E-1,-9.976264954E0
1.399599844E1,-4.024365842E-1,-2.133138031E-1,-9.898884773E0
1.400000000E1,-3.485287130E-1,-2.140799463E-1,-9.847352028E0
1.400400000E1,-3.201239407E-1,-1.958073825E-1,-9.836673737E0
1.400799844E1,-3.493044376E-1,-2.162730247E-1,-9.899641037E0
1.401199844E1,-3.143395483E-1,-2.493513227E-1,-9.908518791E0
1.401600000E1,-3.246250451E-1,-2.696350217E-1,-9.890379906E0
1.401999844E1,-2.923032939E-1,-2.856761515E-1,-9.831348419E0
1.402399844E1,-2.755821943E-1,-2.942186594E-1,-9.865509033E0
1.402799844E1,-2.482595742E-1,-3.086892068E-1,-9.925661087E0
1.403200000E1,-2.135149091E-1,-3.454737365E-1,-9.909208298E0
1.403600000E1,-2.096075714E-1,-3.592355847E-1,-9.918746948E0
1.403999844E1,-1.474445164E-1,-3.383773267E-1,-9.858566284E0
1.404399844E1,-1.725261658E-1,-3.711683154E-1,-9.854936600E0
1.404800000E1,-1.350808591E-1,-3.620320261E-1,-9.910712242E0
1.405199844E1,-1.364790797E-1,-3.704787493E-1,-9.925900459E0
1.405599844E1,-1.398884058E-1,-3.863475323E-1,-9.862242699E0
1.405999844E1,-1.367089301E-1,-3.952731192E-1,-9.867290497E0
1.406400156E1,-9.951259941E-2,-3.894025385E-1,-9.902007103E0
1.406799844E1,1.706586964E-2,-3.448416591E-1,-9.936243057E0
1.407199844E1,-6.863696873E-2,-3.393445611E-1,-9.877777100E0
1.407599844E1,-3.939898312E-2,-3.547632396E-1,-9.858058929E0
1.408000000E1,-4.532702640E-2,-3.534990847E-1,-9.871389389E0
1.408399844E1,6.426037848E-2,-2.994763255E-1,-9.974665642E0
1.408799844E1,4.440765455E-2,-3.082678318E-1,-9.893703461E0
1.409199844E1,2.488054521E-2,-3.552229404E-1,-9.878582001E0
1.409600000E1,5.408980697E-2,-3.040252924E-1,-9.852130890E0
1.409999844E1,6.477751583E-2,-3.089190722E-1,-9.900062561E0
1.410399844E1,6.573519856E-2,-2.064567953E-1,-9.919417381E0
1.410799844E1,1.773624681E-2,-3.044371009E-1,-9.892439842E0
1.411200000E1,5.397488549E-2,-2.247868031E-1,-9.820671082E0
1.411599844E1,3.725377843E-3,-2.229097635E-1,-9.869387627E0
1.412000000E1,4.451299831E-2,-1.554220021E-1,-9.945714951E0
1.412399844E1,1.196622029E-1,-1.635048240E-1,-9.969466209E0
1.412799844E1,1.237323433E-1,-1.554124206E-1,-9.839192390E0
1.413199844E1,6.356126815E-2,-1.326675117E-1,-9.791241646E0
1.413599844E1,1.119720265E-1,-1.474253684E-1,-9.996951103E0
1.414000000E1,5.429091677E-2,-1.414302886E-1,-1.001300240E1
1.414399844E1,7.619307935E-2,-9.027098119E-2,-9.915537834E0
1.414800000E1,9.206184745E-2,-1.034965515E-1,-9.698202133E0
1.415200000E1,1.605360061E-1,-1.177659929E-1,-9.885448456E0
1.415600000E1,9.817184508E-2,-1.603636295E-1,-9.934069633E0
1.416000000E1,1.015716121E-1,-1.632558256E-1,-9.948636055E0
1.416399844E1,7.356902957E-2,-1.631504893E-1,-9.813842773E0
1.416800000E1,1.261169612E-1,-1.101715863E-1,-9.890072823E0
1.417200000E1,1.197483912E-1,-1.443224847E-1,-9.808948517E0
1.417599844E1,5.841852166E-3,-1.270938069E-1,-9.976667404E0
1.417999844E1,1.665789783E-1,-1.316044778E-1,-9.936003685E0
1.418399844E1,-8.724471554E-3,-1.768548936E-1,-9.846480370E0
1.418800000E1,6.358999759E-2,-1.949550658E-1,-9.860614777E0
1.419199844E1,4.747223109E-2,-1.306180656E-1,-9.876130104E0
1.419599844E1,4.391923547E-2,-1.588313431E-1,-9.868094444E0
1.419999844E1,-1.081221458E-2,-1.788277179E-1,-9.958691597E0
1.420400000E1,9.641928971E-2,-1.668279767E-1,-9.915280342E0
1.420800000E1,7.836700976E-2,-1.597985923E-1,-9.835466385E0
1.421199844E1,-1.470039878E-2,-1.844397336E-1,-9.821876526E0
1.421599844E1,8.706275374E-2,-1.738190502E-1,-9.950839043E0
1.422000000E1,4.653370380E-2,-1.448587775E-1,-9.904026985E0
1.422399844E1,7.383718155E-3,-1.452418566E-1,-9.880555153E0
1.422800000E1,3.729208931E-2,-1.573182046E-1,-9.798758507E0
1.423199844E1,7.753382623E-2,-1.467837244E-1,-9.910750389E0
1.423600000E1,6.090849265E-2,-1.411429793E-1,-9.881627083E0
1.423999844E1,3.396893293E-2,-1.700553596E-1,-9.945025444E0
1.424399844E1,1.208976060E-1,-1.764813960E-1,-9.926321983E0
