"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.392851000E0,4.537856148E-4,4.537856148E-4,8.726646047E-5
4.396849437E0,-8.377580671E-4,6.981316837E-4,1.343903481E-3
4.400849437E0,-2.617993741E-4,-2.967059845E-4,3.141592606E-4
4.404849437E0,-1.221730490E-4,-4.014257283E-4,5.235987919E-5
4.408849437E0,5.235987919E-5,-4.188790335E-4,0.000000000E0
4.412851000E0,2.809980186E-3,-1.483529806E-3,-1.745329246E-5
4.416849437E0,6.806784077E-4,9.250245057E-4,4.188790335E-4
4.420849437E0,3.874630900E-3,-2.478367416E-3,-2.094395168E-4
4.424849437E0,2.007128671E-3,-8.726646047E-5,-5.235987483E-4
4.428849437E0,-3.892084118E-3,1.308996929E-3,5.759586347E-4
4.432849437E0,-7.679448463E-4,1.570796303E-4,4.188790335E-4
4.436851000E0,1.378810150E-3,-1.029744279E-3,6.981316983E-5
4.440851000E0,-1.500983140E-3,-8.901178953E-4,5.934119690E-4
4.444849437E0,-1.029744279E-3,-1.047197584E-4,1.221730490E-4
4.448849437E0,-4.712388909E-4,3.839724232E-4,4.537856148E-4
4.452851000E0,-1.832595677E-3,3.665191471E-4,8.726646047E-5
4.456849437E0,-3.839724232E-4,2.094395168E-4,0.000000000E0
4.460849437E0,-1.396263397E-4,-7.155850180E-4,-1.745329246E-5
4.464849437E0,-6.981316837E-4,-5.061454722E-4,8.726646192E-4
4.468851000E0,1.692969352E-3,-2.251474652E-3,1.919862116E-4
4.472849437E0,1.134464052E-3,8.726646192E-4,-2.617993741E-4
4.476855687E0,1.151917269E-3,3.508111695E-3,-1.134464052E-3
4.480849437E0,5.410520826E-4,1.937315450E-3,-3.141592606E-4
4.484851000E0,-4.555309191E-3,4.712388909E-4,4.886921961E-4
4.488849437E0,-3.054326167E-3,-2.321287990E-3,1.308996929E-3
4.492849437E0,-1.151917269E-3,1.937315450E-3,3.141592606E-4
4.496849437E0,-1.099557383E-3,3.944444004E-3,-3.839724232E-4
4.500851000E0,2.443460980E-4,1.884955564E-3,-1.221730490E-4
4.504849437E0,-5.934119690E-4,-5.934119690E-4,-1.919862116E-4
4.508849437E0,-2.164208330E-3,1.029744279E-3,6.981316983E-5
4.512849437E0,2.792526793E-4,1.134464052E-3,0.000000000E0
4.516851000E0,1.221730490E-3,-1.064650831E-3,-1.745329246E-5
4.520851000E0,2.617993741E-4,1.937315450E-3,-1.745329246E-5
4.524849437E0,7.504915702E-4,-1.169370604E-3,7.155850180E-4
4.528849437E0,1.483529806E-3,2.617993741E-4,3.141592606E-4
4.532851000E0,9.250245057E-4,-6.981316837E-4,-2.268928074E-4
4.536849437E0,-2.059488557E-3,-6.632251316E-4,2.094395168E-4
4.540849437E0,-8.901178953E-4,-5.235987919E-5,9.250245057E-4
4.544849437E0,2.268928103E-3,5.585053586E-4,2.094395168E-4
4.548851000E0,-2.094395168E-4,4.188790335E-4,3.316125658E-4
4.552849437E0,-5.585053586E-4,-5.061454722E-4,6.632251316E-4
4.556851000E0,1.745329238E-3,-1.570796303E-4,1.396263397E-4
4.560849437E0,3.839724232E-4,1.274090377E-3,6.108652451E-4
4.564851000E0,1.082104165E-3,0.000000000E0,0.000000000E0
4.568849437E0,8.726646047E-5,8.726646192E-4,-1.745329246E-5
4.572849437E0,2.216568217E-3,-1.151917269E-3,-1.745329246E-5
4.576849437E0,-6.981316983E-5,7.330382941E-4,-1.745329246E-5
4.580851000E0,-2.617993858E-3,-2.687806962E-3,2.617993741E-4
4.584849437E0,-4.188790335E-4,4.537856148E-4,1.919862116E-4
4.588849437E0,2.809980186E-3,-2.757620299E-3,9.250245057E-4
4.592851000E0,1.570796361E-3,-1.029744279E-3,2.094395168E-4
4.596851000E0,4.886921961E-4,-4.642575979E-3,3.316125658E-4
4.600849437E0,8.203047328E-4,-1.989675453E-3,5.061454722E-4
4.604849437E0,6.108652451E-4,4.886921961E-4,2.617993741E-4
4.608851000E0,8.726646047E-5,1.047197584E-4,3.490658492E-5
4.612851000E0,-3.926991019E-3,-3.298672382E-3,0.000000000E0
4.616849437E0,1.308996929E-3,1.396263397E-4,-4.712388909E-4
4.620849437E0,3.735004691E-3,2.426007763E-3,0.000000000E0
4.624851000E0,3.193952609E-3,3.909537569E-3,-1.745329209E-4
4.628849437E0,-1.326450263E-3,-1.710422686E-3,-5.061454722E-4
4.632849437E0,-1.448623254E-3,-1.064650831E-3,-1.570796303E-4
4.636849437E0,2.967059845E-4,4.363323096E-4,-3.490658419E-4
4.640851000E0,4.712388909E-4,5.410520826E-4,4.712388909E-4
4.644851000E0,3.665191471E-4,-1.221730490E-3,6.981316837E-4
4.648849437E0,1.082104165E-3,-1.396263367E-3,-2.792526793E-4
4.652849437E0,1.431170036E-3,9.599310579E-4,-9.948377265E-4
4.656851000E0,7.679448463E-4,9.773843922E-4,-2.792526793E-4
4.660849437E0,-1.343903481E-3,-2.094395168E-4,-8.726646047E-5
4.664849437E0,-2.059488557E-3,-2.268928074E-4,-3.490658492E-5
4.668849437E0,-1.500983140E-3,-3.839724232E-4,-4.886921961E-4
4.672851000E0,-2.967059845E-4,-1.012290944E-3,-1.396263397E-4
4.676851000E0,-1.221730490E-4,-1.047197497E-3,-3.490658419E-4
4.680849437E0,6.457717973E-4,4.363323096E-4,-2.617993741E-4
4.684849437E0,-1.675516134E-3,9.948377265E-4,-3.839724232E-4
4.688851000E0,2.443460980E-4,9.773843922E-4,-2.617993741E-4
4.692849437E0,-8.726646192E-4,6.981316983E-5,-8.726646047E-5
4.696851000E0,-1.483529806E-3,0.000000000E0,-4.886921961E-4
4.700849437E0,-2.094394993E-3,1.047197584E-4,-1.396263397E-4
4.704851000E0,4.363323096E-4,4.537856148E-4,-5.235987919E-5
4.708849437E0,1.099557383E-3,3.839724232E-4,-3.490658492E-5
4.712849437E0,2.478367416E-3,-6.632251316E-4,-1.745329246E-5
4.716849437E0,-1.204277156E-3,2.949606394E-3,4.188790335E-4
4.720851000E0,-9.599310579E-4,5.759586347E-4,2.268928074E-4
4.724849437E0,-6.108652451E-4,-1.570796303E-4,1.745329209E-4
4.728849437E0,-1.919862116E-4,-6.981316983E-5,1.745329209E-4
4.732849437E0,-7.155850180E-4,4.014257283E-4,1.570796303E-4
4.736849437E0,-2.443460980E-4,1.134464052E-3,-4.188790335E-4
4.740849437E0,1.675516134E-3,1.012290944E-3,-2.792526793E-4
4.744849437E0,4.433136433E-3,-4.886921961E-4,-3.839724232E-4
4.748849437E0,-1.274090377E-3,2.548180753E-3,3.141592606E-4
4.752851000E0,-2.356194425E-3,-7.155850180E-4,3.490658419E-4
4.756849437E0,3.665191471E-4,-1.256637042E-3,6.981316983E-5
4.760849437E0,2.303834539E-3,5.410520826E-4,-1.570796303E-4
4.764851000E0,5.410520826E-4,2.670353744E-3,-3.490658419E-4
4.768851000E0,-6.981316983E-5,3.665191471E-4,1.745329209E-4
4.772849437E0,3.665191471E-4,5.235987919E-5,1.745329209E-4
4.776852562E0,3.490658492E-5,1.483529806E-3,1.745329246E-5
4.780851000E0,-1.919862116E-4,2.094395168E-4,-4.537856148E-4
4.784849437E0,-5.585053586E-4,-4.188790335E-4,-4.363323096E-4
4.788849437E0,-4.886921961E-4,-2.792526793E-4,-2.792526793E-4
4.792849437E0,2.042035107E-3,-8.726646047E-5,-6.981316837E-4
4.796851000E0,3.316125658E-4,1.151917269E-3,-5.235987919E-5
4.800849437E0,1.745329246E-5,5.585053586E-4,-3.490658492E-5
4.804849437E0,-3.490658492E-5,-1.745329246E-5,-1.745329246E-5
4.808849437E0,-9.773843922E-4,-3.141592606E-4,-3.316125658E-4
4.812851000E0,2.792526793E-4,-1.762782573E-3,-1.047197584E-4
4.816851000E0,-8.726646192E-4,-1.239183708E-3,-1.919862116E-4
4.820849437E0,-1.221730490E-4,3.839724232E-4,-6.981316983E-5
4.824851000E0,-8.203047328E-4,-2.617993858E-3,4.014257283E-4
4.828851000E0,1.518436475E-3,-3.281218931E-3,6.981316983E-5
4.832849437E0,6.283185212E-4,-7.155850180E-4,4.363323096E-4
4.836849437E0,-3.490658492E-5,-6.632251316E-4,8.377580671E-4
4.840849437E0,-6.632251316E-4,-4.886921961E-4,3.316125658E-4
4.844851000E0,-3.979350906E-3,-7.679448463E-4,5.235987919E-5
4.848851000E0,-1.850049011E-3,3.665191471E-4,0.000000000E0
4.852849437E0,-2.268928074E-4,2.094395168E-4,2.617993741E-4
4.856849437E0,1.675516134E-3,4.886921961E-4,4.886921961E-4
4.860851000E0,3.682644805E-3,-5.235987919E-5,-1.919862116E-4
4.864849437E0,2.967059845E-4,-3.316125658E-4,-6.981316983E-5
4.868849437E0,-4.188790335E-4,1.745329246E-5,2.443460980E-4
4.872849437E0,1.221730490E-4,1.221730490E-4,-8.726646047E-5
4.876857250E0,-1.570796303E-4,1.570796303E-4,-1.919862116E-4
4.880849437E0,-1.151917269E-3,-4.188790335E-4,-6.981316983E-5
4.884849437E0,-5.235987919E-5,0.000000000E0,1.047197584E-4
4.888849437E0,-2.094395168E-4,2.617993741E-4,-1.396263397E-4
4.892851000E0,1.745329246E-5,1.919862116E-4,3.839724232E-4
4.896849437E0,-3.490658492E-5,1.745329209E-4,3.665191471E-4
4.900849437E0,-2.094395168E-4,1.570796303E-4,5.235987483E-4
4.904849437E0,-8.552113432E-4,-4.188790335E-4,8.552113432E-4
4.908849437E0,1.221730490E-3,-1.640609466E-3,8.028514567E-4
4.912849437E0,-4.886921961E-4,-2.967059845E-4,3.316125658E-4
4.916849437E0,-7.853981806E-4,3.490658492E-5,3.490658419E-4
4.920849437E0,1.378810150E-3,5.934119690E-4,-2.268928074E-4
4.924851000E0,-5.759586347E-4,4.188790335E-4,-1.431170036E-3
4.928849437E0,-1.710422686E-3,-1.256637042E-3,-3.839724232E-4
4.932849437E0,-1.850049011E-3,2.443460980E-4,-1.221730490E-4
4.936851000E0,-1.291543595E-3,-1.047197584E-4,-5.235987919E-5
4.940851000E0,5.235987919E-5,5.410520826E-4,4.014257283E-4
4.944849437E0,2.443460980E-4,8.552113432E-4,6.981316983E-5
4.948849437E0,9.075712296E-4,3.490658492E-5,0.000000000E0
4.952851000E0,1.745329209E-4,-3.141592606E-4,4.188790335E-4
4.956849437E0,-7.504915702E-4,-2.443460980E-4,6.806784077E-4
4.960849437E0,-8.552113432E-4,-1.291543595E-3,1.204277156E-3
4.964849437E0,9.075712296E-4,-5.235987919E-5,0.000000000E0
4.968851000E0,1.745329246E-5,-3.490658492E-5,-1.745329246E-5
4.972849437E0,-1.919862116E-4,-4.886921961E-4,4.188790335E-4
4.976855687E0,3.490658492E-5,4.363323096E-4,6.981316983E-5
4.980849437E0,-3.490658492E-5,-6.632251316E-4,0.000000000E0
4.984851000E0,-5.061454722E-4,-4.886921961E-4,-4.712388909E-4
4.988849437E0,-1.239183708E-3,0.000000000E0,1.396263397E-4
4.992849437E0,-3.839724232E-4,1.221730490E-4,1.570796303E-4
4.996849437E0,-7.504915702E-4,-1.396263397E-4,4.712388909E-4
5.000851000E0,-1.605702913E-3,3.839724232E-4,8.726646047E-5
5.004851000E0,-4.712388909E-4,8.203047328E-4,-7.330382941E-4
5.008849437E0,-1.972222002E-3,2.443460980E-3,-3.665191471E-4
5.012849437E0,-1.308996929E-3,7.504915702E-4,1.745329209E-4
5.016851000E0,-3.089232836E-3,1.745329246E-5,4.712388909E-4
5.020849437E0,1.675516134E-3,-2.286381321E-3,5.410520826E-4
5.024849437E0,2.094395168E-4,-1.954768784E-3,2.617993741E-4
5.028849437E0,-2.967059845E-4,-9.773843922E-4,7.853981806E-4
5.032851000E0,-5.759586347E-4,-5.759586347E-4,1.082104165E-3
5.036849437E0,-5.235987919E-5,2.617993741E-4,8.552113432E-4
5.040849437E0,-6.981316983E-5,-1.308996929E-3,1.919862116E-4
5.044849437E0,6.981316983E-5,2.268928074E-4,1.745329246E-5
5.048851000E0,-1.239183708E-3,-1.047197584E-4,-4.537856148E-4
5.052849437E0,-8.203047328E-4,8.726646047E-5,-1.396263397E-4
5.056849437E0,-1.326450263E-3,2.967059845E-4,-5.235987919E-5
5.060849437E0,-4.014257283E-4,-6.981316837E-4,4.014257283E-4
5.064851000E0,-1.570796303E-4,-2.094395168E-4,6.981316983E-5
5.068849437E0,-2.443460980E-4,5.235987919E-5,0.000000000E0
5.072849437E0,-1.466076588E-3,4.363323096E-4,-1.745329246E-5
5.076849437E0,-2.792526793E-4,3.839724232E-4,-1.745329246E-5
5.080851000E0,-7.330382941E-4,-2.094395168E-4,4.188790335E-4
5.084849437E0,-3.839724232E-4,-2.617993858E-3,3.839724232E-4
5.088849437E0,1.937315450E-3,-1.012290944E-3,-6.632251316E-4
5.092849437E0,-1.396263397E-4,-1.396263397E-4,-7.853981806E-4
5.096851000E0,1.239183708E-3,1.274090377E-3,-5.235987483E-4
5.100849437E0,-2.286381321E-3,6.283185212E-4,-1.570796303E-4
5.104849437E0,-2.286381321E-3,7.330382941E-4,6.981316983E-5
5.108851000E0,6.981316837E-4,-2.862340072E-3,0.000000000E0
5.112851000E0,1.047197584E-4,-6.108652451E-4,-1.745329209E-4
5.116849437E0,5.759586347E-4,1.308996929E-3,-5.061454722E-4
5.120849437E0,8.726646047E-5,4.537856148E-4,-1.570796303E-4
5.124851000E0,-9.250245057E-4,-5.235987919E-5,-5.235987919E-5
5.128851000E0,2.076941775E-3,8.726646047E-5,-6.283185212E-4
5.132849437E0,1.745329209E-4,-2.792526793E-4,-4.886921961E-4
5.136849437E0,-2.391101094E-3,-4.014257283E-4,2.967059845E-4
5.140851000E0,-2.478367416E-3,-2.373647876E-3,5.235987919E-5
5.144851000E0,-3.403391922E-3,-1.099557383E-3,0.000000000E0
5.148849437E0,-1.710422686E-3,5.759586347E-4,-1.745329246E-5
5.152849437E0,8.726646047E-5,0.000000000E0,-1.745329246E-5
5.156851000E0,-1.745329209E-4,-1.535889693E-3,-1.745329246E-5
5.160849437E0,3.316125658E-4,4.537856148E-4,-1.745329246E-5
5.164849437E0,4.886921961E-4,3.106686054E-3,-1.745329246E-5
5.168849437E0,-1.570796361E-3,1.378810150E-3,2.617993741E-4
5.172851000E0,-1.221730490E-3,-1.012290944E-3,1.919862116E-4
5.176851000E0,-2.181661548E-3,-1.483529806E-3,3.141592606E-4
5.180849437E0,-6.108652451E-4,-1.448623254E-3,8.028514567E-4
5.184849437E0,3.525565146E-3,6.457717973E-4,3.490658492E-5
5.188851000E0,2.984513063E-3,-2.740166849E-3,8.901178953E-4
5.192849437E0,-9.250245057E-4,-2.687806962E-3,9.424777818E-4
5.196851000E0,3.298672382E-3,-2.216568217E-3,8.203047328E-4
5.200849437E0,-9.948377265E-4,0.000000000E0,1.745329209E-4
5.204851000E0,-1.064650831E-3,-6.283185212E-4,-1.221730490E-4
5.208849437E0,-1.745329209E-4,-2.129301662E-3,8.726646047E-5
5.212849437E0,2.914699726E-3,-2.391101094E-3,-1.396263397E-4
5.216849437E0,3.839724232E-4,-1.989675453E-3,-2.094395168E-4
5.220851000E0,3.490658492E-5,-1.745329238E-3,5.235987919E-5
5.224849437E0,8.377580671E-4,8.552113432E-4,1.396263397E-4
5.228849437E0,1.972222002E-3,1.396263367E-3,7.504915702E-4
5.232849437E0,1.570796303E-4,-2.513274085E-3,-1.221730490E-4
5.236851000E0,-1.221730490E-3,-3.246312495E-3,-5.235987919E-5
5.240849437E0,-5.235987483E-4,1.745329209E-4,-3.490658492E-5
5.244849437E0,-9.424777818E-4,9.250245057E-4,-1.745329246E-5
5.248849437E0,-1.658062800E-3,-9.773843922E-4,-1.745329246E-5
5.252851000E0,-3.490658492E-5,-2.530727303E-3,-1.745329246E-5
5.256849437E0,2.478367416E-3,9.599310579E-4,-1.745329246E-5
5.260849437E0,2.687806962E-3,2.775073517E-3,-1.745329246E-5
5.264851000E0,1.919862116E-4,-1.919862116E-4,-1.745329246E-5
5.268851000E0,-2.111848444E-3,-1.274090377E-3,-1.745329246E-5
5.272849437E0,-4.537856148E-4,-2.094395168E-4,2.617993741E-4
5.276855687E0,-3.141592606E-4,2.094395168E-4,1.919862116E-4
5.280851000E0,-8.901178953E-4,-7.155850180E-4,1.745329246E-5
5.284851000E0,-4.363323096E-4,-2.164208330E-3,0.000000000E0
5.288849437E0,3.124139272E-3,-4.363323096E-4,4.188790335E-4
5.292849437E0,6.108652451E-4,5.585053470E-3,3.839724232E-4
5.296851000E0,4.014257342E-3,-2.268928074E-4,-6.981316983E-5
5.300849437E0,5.410520826E-4,-1.134464052E-3,-1.919862116E-4
5.304849437E0,-2.094395168E-4,-1.361356815E-3,-6.981316983E-5
5.308849437E0,1.378810150E-3,6.457717973E-4,4.014257283E-4
5.312851000E0,-4.537856148E-4,5.934119690E-4,5.235987483E-4
5.316849437E0,-4.712388909E-4,-1.658062800E-3,1.012290944E-3
5.320849437E0,1.623156248E-3,1.483529806E-3,2.268928074E-4
5.324849437E0,3.071779385E-3,3.054326167E-3,3.490658492E-5
5.328851000E0,-1.343903481E-3,1.535889693E-3,4.363323096E-4
5.332849437E0,-1.588249579E-3,-1.745329238E-3,8.726646047E-5
5.336849437E0,-3.333578818E-3,-2.129301662E-3,0.000000000E0
5.340849437E0,-2.129301662E-3,-1.937315450E-3,4.188790335E-4
5.344851000E0,2.391101094E-3,-2.024581889E-3,9.773843922E-4
5.348849437E0,3.263765713E-3,-4.014257283E-4,6.806784077E-4
5.352849437E0,1.239183708E-3,1.745329246E-5,4.363323096E-4
5.356849437E0,5.759586347E-4,2.059488557E-3,2.443460980E-4
5.360851000E0,9.599310579E-4,-3.543018363E-3,-5.585053586E-4
5.364849437E0,6.457717973E-4,-7.853981806E-4,-9.250245057E-4
5.368849437E0,-1.745329209E-4,-6.981316983E-5,-8.552113432E-4
5.372849437E0,-5.410520826E-4,1.902408898E-3,-9.948377265E-4
5.376854125E0,-5.235987919E-5,-1.221730490E-4,-2.792526793E-4
5.380849437E0,2.181661548E-3,5.235987483E-4,1.919862116E-4
5.384849437E0,6.632251316E-4,5.585053586E-4,7.679448463E-4
5.388849437E0,-4.712388909E-4,7.155850180E-4,7.679448463E-4
5.392851000E0,-1.745329246E-5,2.548180753E-3,3.316125658E-4
5.396849437E0,-1.117010717E-3,1.239183708E-3,5.061454722E-4
5.400849437E0,-5.235987919E-5,4.363323096E-4,-3.316125658E-4
5.404849437E0,-2.094395168E-4,3.839724232E-4,3.316125658E-4
5.408851000E0,-1.221730490E-4,-1.867502346E-3,9.599310579E-4
5.412849437E0,1.570796361E-3,-2.094395168E-4,2.268928074E-4
5.416849437E0,-2.443460980E-4,-6.806784077E-4,-4.014257283E-4
5.420849437E0,-1.169370604E-3,-1.919862116E-4,-1.221730490E-4
5.424851000E0,-3.665191354E-3,-3.665191471E-4,-5.235987919E-5
5.428849437E0,-5.585053586E-4,6.108652451E-4,2.443460980E-4
5.432849437E0,-6.981316983E-5,-1.500983140E-3,4.886921961E-4
5.436851000E0,2.268928074E-4,-3.124139272E-3,2.443460980E-4
5.440851000E0,5.934119690E-4,-9.948377265E-4,4.886921961E-4
5.444849437E0,9.948377265E-4,1.570796303E-4,8.726646047E-5
5.448849437E0,1.256637042E-3,1.570796303E-4,0.000000000E0
5.452851000E0,1.605702913E-3,1.570796303E-4,-1.745329246E-5
5.456851000E0,-1.117010717E-3,1.745329209E-4,7.155850180E-4
5.460849437E0,-8.482299745E-3,-4.485496320E-3,3.141592606E-4
5.464849437E0,-4.537856206E-3,-8.726646192E-3,5.235987919E-5
5.468851000E0,5.515240598E-3,3.543018363E-3,4.363323096E-4
5.472849437E0,1.178097259E-2,7.853982039E-3,8.726646047E-5
5.476849437E0,1.518436475E-3,-3.543018363E-3,-2.967059845E-4
5.480849437E0,-4.345869645E-3,-5.480333697E-3,-2.443460980E-4
5.484851000E0,7.679448463E-4,-5.410520826E-4,5.061454722E-4
5.488849437E0,-3.735004691E-3,8.255407214E-3,2.443460980E-4
5.492849437E0,-1.204277202E-2,-7.173303049E-3,1.919862116E-4
5.496849437E0,-7.417649496E-3,-1.096066739E-2,1.745329246E-5
5.500851000E0,6.859143730E-3,2.827433404E-3,0.000000000E0
5.504849437E0,1.544616371E-2,1.275835652E-2,-4.712388909E-4
5.508849437E0,7.155850064E-3,3.612831468E-3,-1.396263397E-4
5.512849437E0,-3.316125600E-3,-6.928957067E-3,-9.599310579E-4
5.516851000E0,-6.475171540E-3,-3.316125658E-4,-1.169370604E-3
5.520849437E0,-4.293509759E-3,5.899212789E-3,-6.283185212E-4
5.524849437E0,-5.550147034E-3,-3.420845373E-3,-7.853981806E-4
5.528849437E0,-3.909537569E-3,-1.356120780E-2,3.665191471E-4
5.532851000E0,8.674286306E-3,-3.141592722E-3,1.570796361E-3
5.536849437E0,1.427679323E-2,1.017526910E-2,8.377580671E-4
5.540849437E0,1.073377486E-2,2.617993858E-3,3.316125658E-4
5.544849437E0,-1.169370604E-3,-3.089232836E-3,-2.268928074E-4
5.548851000E0,-6.702064537E-3,-5.497787148E-3,6.632251316E-4
5.552849437E0,-6.928957067E-3,-2.443460980E-4,-1.396263397E-4
5.556849437E0,-4.241149873E-3,-1.291543595E-3,5.235987483E-4
5.560849437E0,-4.014257283E-4,-5.480333697E-3,2.617993741E-4
5.564849437E0,8.691739291E-3,-3.263765713E-3,3.490658492E-5
5.568849437E0,1.110029407E-2,5.131267942E-3,4.363323096E-4
5.572849437E0,8.412486874E-3,5.078908056E-3,-1.099557383E-3
5.576849437E0,-7.347836159E-3,1.448623254E-3,0.000000000E0
5.580851000E0,-1.174606569E-2,3.316125658E-4,-7.679448463E-4
5.584849437E0,-1.214749180E-2,-2.338741207E-3,-8.203047328E-4
5.588849437E0,-4.729842301E-3,-4.712388909E-4,-5.235987483E-4
5.592849437E0,3.822271014E-3,1.396263397E-4,-3.141592606E-4
5.596849437E0,7.853982039E-3,1.500983140E-3,1.919862116E-4
5.600849437E0,7.103490178E-3,5.235987483E-4,1.745329209E-4
5.604849437E0,1.483529806E-3,-1.082104165E-3,-2.617993741E-4
5.608851000E0,-1.919862116E-3,0.000000000E0,-2.443460980E-4
5.612849437E0,-5.061454605E-3,-1.745329246E-5,5.061454722E-4
5.616849437E0,-6.492624991E-3,-9.250245057E-4,4.014257283E-4
5.620849437E0,-1.605702913E-3,-2.827433404E-3,6.981316983E-5
5.624851000E0,5.235987715E-3,1.623156248E-3,0.000000000E0
5.628849437E0,5.672320258E-3,4.607669078E-3,8.726646192E-4
5.632849437E0,3.071779385E-3,2.617993741E-4,6.457717973E-4
5.636849437E0,1.396263397E-4,-2.356194425E-3,1.396263397E-4
5.640851000E0,-1.658062800E-3,-6.457717973E-4,0.000000000E0
5.644849437E0,-4.694935866E-3,1.047197584E-4,-1.745329246E-5
5.648849437E0,-4.136430100E-3,-1.483529806E-3,-1.745329246E-5
5.652849437E0,-9.773843922E-4,-2.967059612E-3,4.188790335E-4
5.656851000E0,3.595378250E-3,6.981316837E-4,3.839724232E-4
5.660849437E0,5.532693584E-3,2.251474652E-3,5.235987483E-4
5.664849437E0,2.146754880E-3,-1.745329209E-4,1.466076588E-3
5.668849437E0,-6.981316837E-4,-2.635447076E-3,9.599310579E-4
5.672851000E0,-3.403391922E-3,-1.308996929E-3,-8.203047328E-4
5.676849437E0,-1.535889693E-3,9.773843922E-4,-5.410520826E-4
5.680849437E0,-1.361356815E-3,6.806784077E-4,-1.570796303E-4
5.684849437E0,-6.981316837E-4,1.396263397E-4,-5.235987919E-5
5.688851000E0,2.303834539E-3,9.075712296E-4,9.948377265E-4
5.692849437E0,1.884955564E-3,2.007128671E-3,9.948377265E-4
5.696849437E0,-2.862340072E-3,1.099557383E-3,1.274090377E-3
5.700849437E0,-4.712388851E-3,5.585053586E-4,6.108652451E-4
5.704851000E0,-3.385938704E-3,-1.675516134E-3,-1.570796303E-4
5.708849437E0,-1.239183708E-3,-2.251474652E-3,-2.094395168E-4
5.712849437E0,-1.570796361E-3,-4.712388909E-4,2.094395168E-4
5.716849437E0,-1.064650831E-3,1.500983140E-3,1.745329209E-4
5.720851000E0,1.308996929E-3,5.235987919E-5,3.141592606E-4
5.724849437E0,1.780235791E-3,5.759586347E-4,6.632251316E-4
5.728849437E0,-1.692969352E-3,1.029744279E-3,5.934119690E-4
5.732849437E0,-1.832595677E-3,-2.303834539E-3,-3.141592606E-4
5.736849437E0,-6.981316837E-4,-3.787364578E-3,-4.014257283E-4
5.740849437E0,2.094395168E-4,-1.902408898E-3,-5.759586347E-4
5.744851000E0,1.204277156E-3,8.028514567E-4,-1.221730490E-3
5.748849437E0,3.263765713E-3,1.082104165E-3,-3.316125658E-4
5.752849437E0,9.424777818E-4,1.047197584E-4,-1.047197584E-4
5.756849437E0,-1.448623254E-3,1.396263397E-4,3.839724232E-4
5.760849437E0,-1.640609466E-3,1.570796303E-4,6.981316983E-5
5.764851000E0,8.552113432E-4,-7.330382941E-4,-4.537856148E-4
5.768849437E0,-1.186823938E-3,8.726646047E-5,-7.330382941E-4
5.772849437E0,-3.665191471E-4,2.792526793E-4,-5.061454722E-4
5.776849437E0,4.363323096E-4,-5.235987483E-4,4.363323096E-4
5.780851000E0,5.480333697E-3,3.263765713E-3,3.839724232E-4
5.784849437E0,1.500983140E-3,2.181661548E-3,3.665191471E-4
5.788849437E0,3.316125658E-4,6.806784077E-4,8.203047328E-4
5.792849437E0,-1.762782573E-3,7.504915702E-4,4.886921961E-4
5.796851000E0,-2.007128671E-3,6.108652451E-4,8.726646047E-5
5.800851000E0,-1.483529806E-3,4.363323096E-4,0.000000000E0
5.804849437E0,4.537856148E-4,-1.256637042E-3,-1.745329246E-5
5.808849437E0,2.757620299E-3,6.806784077E-4,-1.745329246E-5
5.812851000E0,-1.431170036E-3,1.361356815E-3,-1.745329246E-5
5.816849437E0,-5.759586347E-4,1.745329246E-5,4.188790335E-4
5.820849437E0,-1.396263367E-3,-1.064650831E-3,3.839724232E-4
5.824849437E0,2.268928103E-3,-1.658062800E-3,-2.094395168E-4
5.828851000E0,2.268928074E-4,7.330382941E-4,-6.806784077E-4
5.832849437E0,7.504915702E-4,1.064650831E-3,-5.061454722E-4
5.836849437E0,1.396263397E-4,8.726646047E-5,1.396263397E-4
5.840849437E0,7.155850180E-4,-8.901178953E-4,6.108652451E-4
5.844851000E0,2.094394993E-3,-1.623156248E-3,1.221730490E-4
5.848849437E0,1.221730490E-3,-1.029744279E-3,4.537856148E-4
5.852849437E0,1.221730490E-4,-4.363323096E-4,5.410520826E-4
5.856849437E0,-7.679448463E-4,-1.640609466E-3,1.047197584E-4
5.860851000E0,4.712388909E-4,-2.408554312E-3,4.537856148E-4
5.864849437E0,5.061454722E-4,2.443460980E-4,-5.235987919E-5
5.868849437E0,-8.028514567E-4,3.316125658E-4,1.047197584E-4
5.872849437E0,-1.919862116E-3,-2.268928074E-4,0.000000000E0
5.876851000E0,-1.012290944E-3,6.457717973E-4,-1.745329246E-5
5.880849437E0,-4.712388909E-4,5.934119690E-4,-1.745329246E-5
5.884849437E0,5.585053586E-4,2.792526793E-4,-4.712388909E-4
5.888849437E0,3.839724232E-4,-1.291543595E-3,-4.363323096E-4
5.892851000E0,-1.047197584E-4,-5.061454722E-4,0.000000000E0
5.896849437E0,-2.268928074E-4,8.901178953E-4,5.759586347E-4
5.900849437E0,-5.585053586E-4,5.235987919E-5,1.221730490E-4
5.904849437E0,-5.061454722E-4,-9.075712296E-4,0.000000000E0
5.908851000E0,-3.490658492E-5,6.283185212E-4,-1.745329246E-5
5.912849437E0,8.377580671E-4,1.640609466E-3,4.188790335E-4
5.916849437E0,4.537856148E-4,4.014257283E-4,6.981316983E-5
5.920849437E0,-2.042035107E-3,-1.413716702E-3,4.363323096E-4
