"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.856000000E1,-2.166999876E-1,1.238999963E-1,-2.019999921E-2,2.504358874E-1
1.857000000E1,-1.773999929E-1,1.137999967E-1,-8.889999986E-2,2.287452879E-1
1.858000000E1,-1.775999963E-1,1.924999952E-1,-4.959999770E-2,2.665673773E-1
1.859000000E1,-1.582999974E-1,1.335999966E-1,-3.979999945E-2,2.109310035E-1
1.860000000E1,-1.193000004E-1,8.479999751E-2,-4.959999770E-2,1.545434872E-1
1.861000000E1,-1.096000001E-1,8.460000157E-2,-7.899999619E-2,1.594061469E-1
1.862000000E1,-5.089999735E-2,3.590000048E-2,-4.959999770E-2,7.962273254E-2
1.863000000E1,-1.179999951E-2,7.519999892E-2,-3.979999945E-2,8.589714653E-2
1.864000000E1,-8.039999753E-2,6.560000032E-2,-2.019999921E-2,1.057145194E-1
1.865000000E1,-8.039999753E-2,1.342999935E-1,-5.939999968E-2,1.674186603E-1
1.866000000E1,-6.069999933E-2,1.735000014E-1,-3.979999945E-2,1.880712109E-1
1.867000000E1,-5.099999905E-2,1.736999899E-1,-7.899999619E-2,1.975188239E-1
1.868000000E1,7.699999958E-3,2.031999975E-1,-4.959999770E-2,2.093076415E-1
1.869000000E1,3.700000048E-2,1.837999970E-1,-3.979999945E-2,1.916650174E-1
1.870000000E1,3.700000048E-2,1.838999987E-1,-3.979999945E-2,1.917609176E-1
1.871000000E1,4.699999839E-2,2.329999954E-1,-5.939999968E-2,2.450027707E-1
1.872000000E1,7.620000094E-2,2.035999894E-1,-4.959999770E-2,2.229788232E-1
1.873000000E1,7.609999925E-2,2.232999951E-1,-3.979999945E-2,2.392449323E-1
1.874000000E1,9.559999406E-2,2.333999872E-1,-6.920000166E-2,2.615407294E-1
1.875000000E1,1.440999955E-1,2.140999883E-1,-4.959999770E-2,2.627998734E-1
1.876000000E1,1.631999910E-1,2.045999914E-1,-5.939999968E-2,2.683724157E-1
1.877000000E1,2.314999998E-1,2.243999988E-1,-2.019999921E-2,3.230412502E-1
1.878000000E1,2.505999804E-1,-3.019999899E-2,9.200000204E-3,2.525807398E-1
1.879000000E1,2.987999916E-1,1.075999960E-1,-4.959999770E-2,3.214332806E-1
1.880000000E1,7.270000130E-2,-6.909999996E-2,-6.920000166E-2,1.218554078E-1
1.881000000E1,7.310000062E-2,8.819999546E-2,1.899999939E-2,1.161199779E-1
1.882000000E1,4.699999932E-3,-7.829999924E-2,-5.939999968E-2,9.839379981E-2
1.883000000E1,-8.370000124E-2,-2.919999883E-2,-6.920000166E-2,1.124587496E-1
1.884000000E1,-1.423999965E-1,-2.909999900E-2,-6.920000166E-2,1.609758031E-1
1.885000000E1,-3.460000083E-2,-7.789999992E-2,4.839999974E-2,9.802106926E-2
1.886000000E1,-5.599999800E-3,-2.850000001E-2,-4.999999655E-4,2.904926847E-2
1.887000000E1,7.249999791E-2,-3.790000081E-2,-1.966999918E-1,2.130341441E-1
1.888000000E1,2.091999948E-1,1.399999950E-3,-1.083999947E-1,2.356207900E-1
1.889000000E1,1.687999964E-1,2.139999904E-2,9.200000204E-3,1.703996442E-1
1.890000000E1,2.168999910E-1,-1.740000024E-2,8.769999444E-2,2.346053178E-1
1.891000000E1,1.869999915E-1,-6.999999750E-3,-1.083999947E-1,2.162603886E-1
1.892000000E1,6.889999658E-2,6.209999695E-2,-9.849999845E-2,1.352991827E-1
1.893000000E1,-4.910000041E-2,8.179999888E-2,-8.869999647E-2,1.302679517E-1
1.894000000E1,-1.079999935E-2,2.319999970E-2,-2.989999950E-2,3.935593910E-2
1.895000000E1,8.499999531E-3,6.269999593E-2,-1.030000020E-2,6.410639193E-2
1.896000000E1,-4.069999978E-2,8.249999583E-2,-8.869999647E-2,1.277905656E-1
1.897000000E1,-6.079999730E-2,2.359999903E-2,-4.999999655E-4,6.522154265E-2
1.898000000E1,-1.209999993E-2,-7.419999689E-2,-7.889999449E-2,1.089828366E-1
1.899000000E1,-4.189999774E-2,-1.524000019E-1,-1.030000020E-2,1.583902156E-1
1.900000000E1,-2.699999837E-3,-2.106999904E-1,-5.929999799E-2,2.189024114E-1
1.901000000E1,3.610000014E-2,-3.376999795E-1,-8.869999647E-2,3.510159193E-1
1.902000000E1,6.520000100E-2,-2.096999884E-1,2.889999934E-2,2.214956776E-1
1.903000000E1,6.520000100E-2,-2.782999873E-1,-1.770000011E-1,3.362007190E-1
1.904000000E1,6.489999592E-2,-1.502999961E-1,3.869999945E-2,1.682254091E-1
1.905000000E1,1.136999950E-1,-2.082999945E-1,-1.278999895E-1,2.695829814E-1
1.906000000E1,1.127000004E-1,-1.974999905E-1,-7.889999449E-2,2.406922214E-1
1.907000000E1,1.322000027E-1,-7.970000058E-2,-5.920000002E-2,1.653286751E-1
1.908000000E1,6.459999830E-2,-1.489999890E-1,-1.083000004E-1,1.952000169E-1
1.909000000E1,1.232999936E-1,-9.030000120E-2,-3.999999899E-4,1.528304244E-1
1.910000000E1,1.518999934E-1,-1.683000028E-1,-1.964999884E-1,3.000179068E-1
1.911000000E1,8.309999853E-2,-8.969999850E-2,-8.869999647E-2,1.510608780E-1
1.912000000E1,1.424999982E-1,-1.196999997E-1,-2.979999967E-2,1.884738162E-1
1.913000000E1,9.380000085E-2,-2.768000066E-1,-8.869999647E-2,3.054249060E-1
1.914000000E1,6.390000135E-2,-1.784999967E-1,-1.474999934E-1,2.402117962E-1
1.915000000E1,5.389999971E-2,-3.648999929E-1,9.759999812E-2,3.815533704E-1
1.916000000E1,8.429999650E-2,-1.788000017E-1,9.749999642E-2,2.204136551E-1
1.917000000E1,6.599999964E-2,-1.497000009E-1,-2.259999961E-1,2.790019506E-1
1.918000000E1,-1.139999926E-2,-1.699000001E-1,2.053999901E-1,2.668054084E-1
1.919000000E1,1.557999998E-1,-2.287999988E-1,-2.847999930E-1,3.971575448E-1
1.920000000E1,9.679999948E-2,-1.595999897E-1,-6.909999996E-2,1.990407159E-1
1.921000000E1,1.265999973E-1,-2.286999971E-1,-5.929999799E-2,2.680442832E-1
1.922000000E1,7.739999890E-2,-2.387999892E-1,9.749999642E-2,2.692999146E-1
1.923000000E1,7.789999992E-2,-1.507000029E-1,-1.475999951E-1,2.248658699E-1
1.924000000E1,6.809999794E-2,-1.604000032E-1,1.909999922E-2,1.753013996E-1
1.925000000E1,1.068999991E-1,-7.239999622E-2,-7.889999449E-2,1.513095449E-1
1.926000000E1,3.900000080E-2,-1.318999976E-1,-4.999999655E-4,1.375458448E-1
1.927000000E1,2.840000018E-2,-1.513999999E-1,-1.770000011E-1,2.346433897E-1
1.928000000E1,2.899999917E-2,-3.087999821E-1,-2.989999950E-2,3.115965963E-1
1.929000313E1,-3.009999916E-2,-2.696999907E-1,1.909999922E-2,2.720457773E-1
1.930000000E1,-4.859999940E-2,-3.488000035E-1,-2.357999980E-1,4.238219455E-1
1.931000312E1,-1.074000001E-1,-2.507999837E-1,-2.009999938E-2,2.735679108E-1
1.932000000E1,-8.720000088E-2,-1.831000000E-1,-1.181999967E-1,2.347353603E-1
1.933000000E1,-9.679999948E-2,-1.147999987E-1,1.072999984E-1,1.845604759E-1
1.934000000E1,-4.779999703E-2,-8.549999446E-2,-1.573999971E-1,1.853910674E-1
1.935000000E1,-1.158999950E-1,-9.559999406E-2,-2.009999938E-2,1.515789487E-1
1.936000156E1,-8.709999919E-2,-1.447999924E-1,-9.860000014E-2,1.956410174E-1
1.937000000E1,-1.354999989E-1,-1.844999939E-1,-4.949999973E-2,2.342023643E-1
1.938000000E1,-1.460999995E-1,-2.138999999E-1,-4.999999655E-4,2.590341093E-1
1.939000000E1,-1.261000037E-1,-3.713999987E-1,-5.929999799E-2,3.966808033E-1
1.940000000E1,-1.363999993E-1,-1.947999895E-1,-2.009999938E-2,2.386545740E-1
1.941000000E1,-4.789999872E-2,-1.166999936E-1,2.642000020E-1,2.927711383E-1
1.942000000E1,-3.440999985E-1,-3.337000012E-1,-3.240999877E-1,5.786201706E-1
1.943000000E1,-3.079999983E-2,-2.563999891E-1,5.819999799E-2,2.647202942E-1
1.944000000E1,9.339999408E-2,-2.839999795E-1,9.200000204E-3,2.991056456E-1
1.945000000E1,-1.229999959E-2,-3.937000036E-1,3.229999840E-1,5.093917672E-1
1.946000000E1,2.319999970E-2,-1.753999889E-1,-2.063999921E-1,2.718535503E-1
1.947000000E1,-2.286999971E-1,-1.380999982E-1,1.171000004E-1,2.916979744E-1
1.948000000E1,-9.479999542E-2,-2.639999986E-1,-2.357999980E-1,3.664487378E-1
1.949000312E1,-1.314000040E-1,-2.062999904E-1,-8.869999647E-2,2.601794313E-1
1.950000000E1,6.209999695E-2,-1.655000001E-1,-4.949999973E-2,1.835671802E-1
1.951000000E1,6.419999897E-2,-1.765999943E-1,-1.475999951E-1,2.389455093E-1
1.952000000E1,1.359999925E-2,-6.819999963E-2,-4.999999655E-4,6.954458950E-2
1.953000000E1,4.429999739E-2,-2.960000001E-2,-1.671999991E-1,1.754835875E-1
1.954000000E1,-1.539999992E-2,1.929999888E-2,9.200000204E-3,2.634938250E-2
1.955000000E1,4.600000102E-3,1.167999953E-1,-1.377999932E-1,1.806993000E-1
1.956000000E1,-2.489999868E-2,1.658999920E-1,5.829999968E-2,1.775998515E-1
1.957000000E1,-1.480000000E-2,2.638999820E-1,-9.849999845E-2,2.820717820E-1
1.958000000E1,-4.409999773E-2,4.012999833E-1,-4.999999655E-4,4.037161582E-1
1.959000000E1,4.409999773E-2,4.499999881E-1,-7.889999449E-2,4.589880262E-1
1.960000000E1,6.350000203E-2,4.893999994E-1,-6.909999996E-2,4.983165858E-1
1.961000000E1,1.128999963E-1,4.599999785E-1,-4.949999973E-2,4.762317077E-1
1.962000000E1,1.127000004E-1,3.325999975E-1,-4.949999973E-2,3.546467234E-1
1.963000000E1,1.419000030E-1,2.446999997E-1,-6.909999996E-2,2.911846677E-1
1.964000000E1,1.516999900E-1,1.562999934E-1,-4.949999973E-2,2.233670183E-1
1.965000000E1,1.708000004E-1,7.800000161E-2,-5.929999799E-2,1.969089387E-1
1.966000000E1,2.000999898E-1,2.899999917E-2,3.869999945E-2,2.058608652E-1
1.967000000E1,1.902000010E-1,-1.960000023E-2,-4.999999655E-4,1.912078722E-1
1.968000000E1,7.289999723E-2,5.889999866E-2,-1.475999951E-1,1.748410078E-1
1.969000000E1,6.329999864E-2,-2.899999917E-2,-8.869999647E-2,1.127633768E-1
1.970000000E1,-4.799999762E-3,-5.849999934E-2,1.899999939E-2,6.169513674E-2
1.971000000E1,-9.250000119E-2,2.919999883E-2,-3.969999775E-2,1.048092552E-1
1.972000000E1,-1.411999911E-1,-1.999999949E-4,-7.889999449E-2,1.617488381E-1
1.973000000E1,-2.777999938E-1,-4.899999872E-2,-5.929999799E-2,2.882539265E-1
1.974000000E1,-1.696999967E-1,5.869999900E-2,-2.009999938E-2,1.806869911E-1
1.975000000E1,-1.499999911E-1,-5.869999900E-2,-8.869999647E-2,1.838841390E-1
1.976000000E1,-9.099999815E-2,-1.467999965E-1,-3.969999775E-2,1.772211287E-1
1.977000000E1,-1.305999905E-1,-2.935999930E-1,-3.969999775E-2,3.237798685E-1
1.978000000E1,-1.401999891E-1,-4.307999909E-1,-1.083999947E-1,4.658274658E-1
1.979000000E1,-8.139999956E-2,-4.307999909E-1,-8.869999647E-2,4.473055795E-1
1.980000000E1,-6.179999933E-2,-4.799000025E-1,-4.999999655E-4,4.838631028E-1
1.981000000E1,-3.299999982E-3,-4.797999859E-1,-6.909999996E-2,4.847615150E-1
1.982000000E1,-1.310000010E-2,-4.600999951E-1,-6.909999996E-2,4.654443313E-1
1.983000000E1,6.399999838E-3,-3.816999793E-1,-4.949999973E-2,3.849494566E-1
1.984000000E1,6.300000008E-3,-3.718000054E-1,-5.929999799E-2,3.765520200E-1
1.985000000E1,-3.399999812E-3,-3.718999922E-1,-4.949999973E-2,3.751951681E-1
1.986000000E1,5.519999936E-2,-3.522000015E-1,-5.929999799E-2,3.613978012E-1
1.987000000E1,6.509999931E-2,-2.441999912E-1,-3.969999775E-2,2.558275502E-1
1.988000000E1,6.529999524E-2,-2.834999859E-1,-2.009999938E-2,2.916167714E-1
1.989000000E1,5.570000038E-2,-1.655000001E-1,-6.909999996E-2,1.877965657E-1
1.990000000E1,6.579999626E-2,-1.753000021E-1,-4.949999973E-2,1.936749344E-1
1.991000000E1,2.659999952E-2,-1.750999987E-1,-5.929999799E-2,1.867727477E-1
1.992000000E1,1.679999940E-2,-2.043999881E-1,-5.929999799E-2,2.134902453E-1
1.993000000E1,6.579999626E-2,-2.335999906E-1,-6.909999996E-2,2.523358974E-1
1.994000000E1,1.152999997E-1,-1.648000032E-1,-7.889999449E-2,2.160517070E-1
1.995000000E1,1.349999905E-1,-1.253999919E-1,-3.969999775E-2,1.884840715E-1
1.996000000E1,1.156999990E-1,-8.609999716E-2,-2.989999950E-2,1.472878449E-1
1.997000000E1,1.158999950E-1,-1.740000024E-2,-5.929999799E-2,1.313470921E-1
1.998000000E1,6.709999591E-2,-7.699999958E-3,-2.989999950E-2,7.386277426E-2
1.999000000E1,5.739999935E-2,1.004000008E-1,-6.909999996E-2,1.347209341E-1
2.000000000E1,1.840000041E-2,6.109999865E-2,-2.989999950E-2,7.046828947E-2
2.001000000E1,1.819999889E-2,1.200999990E-1,-6.909999996E-2,1.397499900E-1
2.002000000E1,1.779999956E-2,1.785999984E-1,-4.949999973E-2,1.861855241E-1
2.003000000E1,6.709999591E-2,2.278999984E-1,-3.969999775E-2,2.408669935E-1
2.004000000E1,1.065999940E-1,2.673999965E-1,-7.889999449E-2,2.984820363E-1
2.005000000E1,1.065999940E-1,3.262999952E-1,-3.969999775E-2,3.455594528E-1
2.006000000E1,1.262999922E-1,3.655999899E-1,-8.869999647E-2,3.968409379E-1
2.007000000E1,1.064999998E-1,4.245999753E-1,-2.989999950E-2,4.387726051E-1
2.008000000E1,9.679999948E-2,5.324999690E-1,-5.929999799E-2,5.444657442E-1
2.009000000E1,1.159999967E-1,5.128999949E-1,-4.949999973E-2,5.281786193E-1
2.010000000E1,1.061000004E-1,5.424999595E-1,2.889999934E-2,5.535328591E-1
2.011000000E1,2.041999996E-1,7.188999653E-1,5.829999968E-2,7.496090247E-1
2.012000000E1,6.719999760E-2,6.699999571E-1,-1.279999912E-1,6.854194190E-1
2.013000000E1,1.750999987E-1,6.899999976E-1,-1.377999932E-1,7.250854049E-1
2.014000000E1,1.829999872E-2,7.878999710E-1,7.789999992E-2,7.919530695E-1
2.015000000E1,4.759999737E-2,6.504999995E-1,-1.083000004E-1,6.611693423E-1
2.016000000E1,1.809999906E-2,5.327999592E-1,-7.889999449E-2,5.389142934E-1
2.017000000E1,1.353999972E-1,6.110999584E-1,-4.999999655E-4,6.259205768E-1
2.018000000E1,-2.199999988E-2,2.574999928E-1,2.889999934E-2,2.600489498E-1
2.019000000E1,-1.201999933E-1,1.393000036E-1,-1.770000011E-1,2.553067366E-1
2.020000000E1,6.999999750E-3,1.781999916E-1,-2.009999938E-2,1.794665623E-1
2.021000000E1,-2.799999900E-3,3.070000000E-2,-9.849999845E-2,1.032113351E-1
2.022000000E1,4.609999806E-2,9.899999946E-2,4.849999771E-2,1.194925081E-1
2.023000000E1,2.620000020E-2,9.899999946E-2,-3.969999775E-2,1.098341009E-1
2.024000000E1,6.539999694E-2,1.182999983E-1,-5.929999799E-2,1.476094135E-1
2.025000000E1,6.000000052E-3,1.774999946E-1,-1.083000004E-1,2.080171584E-1
2.026000000E1,3.529999778E-2,7.909999788E-2,9.200000204E-3,8.710648375E-2
2.027000000E1,9.349999577E-2,1.282999963E-1,-1.083000004E-1,1.921770755E-1
2.028000000E1,-4.100000020E-3,-3.909999877E-2,-2.009999938E-2,4.415461334E-2
2.029000000E1,4.699999932E-3,3.900000080E-2,-8.869999647E-2,9.700917192E-2
2.030000000E1,6.419999897E-2,8.799999952E-3,-1.573999971E-1,1.702170349E-1
2.031000000E1,1.030999944E-1,-4.039999843E-2,4.849999771E-2,1.208884547E-1
2.032000000E1,9.380000085E-2,-7.989999652E-2,-1.083999947E-1,1.641127918E-1
2.033000000E1,2.479999885E-2,-6.049999967E-2,5.829999968E-2,8.760239647E-2
2.034000000E1,5.299999844E-3,-8.039999753E-2,-1.181999967E-1,1.430506512E-1
2.035000000E1,-3.319999948E-2,-1.299999952E-1,-4.999999655E-4,1.341733533E-1
2.036000000E1,-5.329999700E-2,-6.109999865E-2,-7.889999449E-2,1.131340296E-1
2.037000000E1,-5.229999870E-2,-1.015999988E-1,-5.939999968E-2,1.287874589E-1
2.038000000E1,-6.229999661E-2,-8.199999481E-2,1.899999939E-2,1.047200492E-1
2.039000000E1,-3.229999915E-2,3.519999981E-2,-1.279999912E-1,1.366247696E-1
2.040000000E1,-4.209999740E-2,4.490000010E-2,9.200000204E-3,6.223391193E-2
2.041000000E1,1.659999974E-2,2.489999868E-2,-1.475999951E-1,1.506032154E-1
2.042000000E1,-1.260000002E-2,-4.399999976E-2,3.859999776E-2,5.987252965E-2
2.043000000E1,-2.799999900E-3,-3.390000015E-2,-1.181999967E-1,1.229971106E-1
2.044000000E1,-4.160000011E-2,-1.913999915E-1,-3.979999945E-2,1.998713504E-1
2.045000000E1,2.659999952E-2,-1.914999932E-1,-4.959999770E-2,1.995995169E-1
2.046000000E1,3.669999912E-2,-3.980000019E-1,-2.999999933E-2,4.008127885E-1
2.047000000E1,2.659999952E-2,-2.017999887E-1,-4.999999655E-4,2.035461752E-1
2.048000000E1,-2.099999925E-3,-2.999999821E-1,-1.083999947E-1,3.189905298E-1
2.049000000E1,-1.269999985E-2,-2.511999905E-1,-2.009999938E-2,2.523226807E-1
2.050000000E1,2.689999901E-2,-2.712999880E-1,-3.979999945E-2,2.755201143E-1
2.051000000E1,7.100000046E-3,-2.325999886E-1,9.200000204E-3,2.328901129E-1
2.052000000E1,-5.169999972E-2,-2.716999948E-1,-1.475999951E-1,3.134956710E-1
2.053000000E1,-3.159999847E-2,-3.700999916E-1,-3.979999945E-2,3.735727554E-1
2.054000000E1,-9.059999883E-2,-2.523999810E-1,-1.966999918E-1,3.325732957E-1
2.055000000E1,-2.079999894E-1,-3.314999938E-1,-5.999999703E-4,3.913522729E-1
2.056000000E1,-3.189999983E-2,-1.845999956E-1,-1.279999912E-1,2.268893257E-1
2.057000000E1,-1.000999957E-1,-2.829999924E-1,1.899999939E-2,3.007823213E-1
2.058000000E1,-5.169999972E-2,-2.433999926E-1,-1.083999947E-1,2.714166635E-1
2.059000000E1,-1.000999957E-1,-2.047999948E-1,-2.999999933E-2,2.299196533E-1
2.060000000E1,-1.203999966E-1,-2.538000047E-1,9.099999443E-3,2.810576659E-1
2.061000000E1,-1.490999907E-1,-1.955000013E-1,-1.280999929E-1,2.772375622E-1
2.062000000E1,-1.202999949E-1,-2.543999851E-1,2.879999951E-2,2.828796231E-1
2.063000000E1,-1.006999984E-1,-1.565999985E-1,-1.574999988E-1,2.438653293E-1
2.064000000E1,-8.109999448E-2,-1.666999906E-1,2.879999951E-2,1.876047333E-1
2.065000000E1,-4.189999774E-2,-8.839999884E-2,-1.476999968E-1,1.771594160E-1
2.066000000E1,-5.109999701E-2,-1.999999949E-4,9.099999443E-3,5.190433204E-2
2.067000000E1,-5.109999701E-2,1.909999922E-2,-6.920000166E-2,8.811730758E-2
2.068000000E1,-7.000000030E-2,6.780000031E-2,-5.939999968E-2,1.141279985E-1
2.069000000E1,-1.384999901E-1,9.690000117E-2,-5.939999968E-2,1.791653355E-1
2.070000000E1,-1.970999986E-1,1.752000004E-1,-1.280999929E-1,2.931775192E-1
2.071000000E1,-2.169999927E-1,5.749999732E-2,-6.920000166E-2,2.349125087E-1
2.072000000E1,-1.482999921E-1,2.633000016E-1,-4.959999770E-2,3.062351029E-1
2.073000000E1,-8.959999681E-2,2.430999875E-1,-5.999999703E-4,2.590870961E-1
2.074000312E1,4.719999805E-2,2.037999928E-1,-2.019999921E-2,2.101673544E-1
2.075000000E1,5.689999834E-2,1.448999941E-1,-1.280999929E-1,2.016016525E-1
2.076000000E1,7.580000162E-2,-6.069999933E-2,-4.959999770E-2,1.090426061E-1
2.077000000E1,1.533999890E-1,-1.194999963E-1,-6.920000166E-2,2.063987548E-1
2.078000000E1,1.724999994E-1,-2.960000038E-1,-1.040000003E-2,3.427541569E-1
2.079000000E1,1.914999932E-1,-4.133999944E-1,-1.083999947E-1,4.683186539E-1
2.080000000E1,1.525000036E-1,-4.429999888E-1,-1.040000003E-2,4.686292790E-1
2.081000000E1,1.917999983E-1,-4.725999832E-1,-8.879999816E-2,5.177097866E-1
2.082000000E1,4.509999976E-2,-4.725999832E-1,6.799999624E-2,4.795922785E-1
2.083000000E1,-2.972999811E-1,-3.455999792E-1,-4.320999980E-1,6.281218295E-1
2.084000000E1,-3.119999915E-2,-9.979999810E-2,1.071999967E-1,1.497508560E-1
2.085000000E1,-7.989999652E-2,-6.039999798E-2,-2.653999925E-1,2.836711568E-1
2.086000000E1,-1.969999969E-1,1.156999990E-1,1.659999937E-1,2.824030567E-1
2.087000000E1,-7.970000058E-2,-9.929999709E-2,-1.476999968E-1,1.950073552E-1
2.088000000E1,-2.348999977E-1,-1.100999936E-1,-7.909999788E-2,2.712136191E-1
2.089000000E1,-1.579999924E-1,-1.581999958E-1,-3.979999945E-2,2.271019071E-1
2.090000000E1,-1.568999887E-1,-1.981000006E-1,-1.966999918E-1,3.202375735E-1
2.091000000E1,-6.969999522E-2,-4.089999944E-2,6.799999624E-2,1.056167542E-1
2.092000000E1,-4.899999872E-2,-8.980000019E-2,-1.378999949E-1,1.717016263E-1
2.093000000E1,-9.699999355E-3,-1.799999969E-3,7.769999653E-2,7.832381150E-2
2.094000000E1,-9.899999946E-3,-1.093999967E-1,-1.476999968E-1,1.840697105E-1
2.095000000E1,-7.800000161E-2,-1.179999951E-2,-2.019999921E-2,8.143267285E-2
2.096000000E1,-6.809999794E-2,-3.139999881E-2,-7.909999788E-2,1.089971528E-1
2.097000000E1,-3.819999844E-2,-2.199999988E-3,-6.929999590E-2,7.916166567E-2
2.098000000E1,-8.720000088E-2,2.709999867E-2,-2.999999933E-2,9.611581577E-2
2.099000000E1,-5.759999901E-2,-2.600000007E-3,-4.969999939E-2,7.612233460E-2
2.100000000E1,-8.679999411E-2,1.659999974E-2,-4.969999939E-2,1.013897870E-1
2.101000000E1,-9.669999778E-2,-2.249999903E-2,-7.909999788E-2,1.269407310E-1
2.102000000E1,-7.719999552E-2,6.699999794E-3,-4.969999939E-2,9.205878146E-2
2.103000000E1,-7.729999721E-2,-2.279999852E-2,-6.929999590E-2,1.062902579E-1
2.104000000E1,-9.709999710E-2,2.599999867E-2,-4.969999939E-2,1.121360750E-1
2.105000000E1,-5.799999833E-2,5.549999699E-2,-4.969999939E-2,9.441577946E-2
2.106000000E1,-1.879999973E-2,3.579999879E-2,-6.929999590E-2,8.023446476E-2
2.107000000E1,4.999999655E-4,1.620000042E-2,-2.999999933E-2,3.409824003E-2
2.108000000E1,2.999999851E-4,1.620000042E-2,-3.979999945E-2,4.297173454E-2
2.109000000E1,5.909999833E-2,5.549999699E-2,-5.949999765E-2,1.005649501E-1
2.110000000E1,9.999999776E-3,6.599999964E-3,-3.979999945E-2,4.156440726E-2
2.111000000E1,1.009999961E-2,-5.219999701E-2,-6.929999590E-2,8.734608813E-2
2.112000000E1,-3.869999945E-2,-9.129999578E-2,-2.999999933E-2,1.036020229E-1
2.113000000E1,5.999999703E-4,-1.110999957E-1,-4.969999939E-2,1.217113757E-1
2.114000000E1,2.019999921E-2,-1.110999957E-1,-4.969999939E-2,1.233747906E-1
2.115000000E1,4.959999770E-2,-1.403999925E-1,-2.999999933E-2,1.518957459E-1
2.116000000E1,6.949999928E-2,-9.129999578E-2,-2.999999933E-2,1.185999118E-1
2.117000000E1,8.909999579E-2,-9.129999578E-2,-8.889999986E-2,1.554918276E-1
2.118000000E1,6.960000098E-2,-6.169999763E-2,-5.949999765E-2,1.104142181E-1
2.119000000E1,6.989999861E-2,-7.140000165E-2,-5.949999765E-2,1.162936789E-1
2.120000000E1,7.009999454E-2,-9.099999815E-2,-3.989999741E-2,1.216018861E-1
2.121000000E1,6.039999798E-2,-5.159999803E-2,-3.979999945E-2,8.885245921E-2
2.122000000E1,7.039999962E-2,-8.100000024E-2,-2.999999933E-2,1.114323110E-1
2.123000000E1,5.069999769E-2,-6.119999662E-2,-4.969999939E-2,9.373376815E-2
2.124000000E1,7.050000131E-2,-9.059999883E-2,-4.969999939E-2,1.250947637E-1
2.125000000E1,7.999999821E-2,-5.099999905E-2,-1.040000003E-2,9.544191751E-2
2.126000000E1,1.193999946E-1,-7.069999725E-2,-3.979999945E-2,1.443568089E-1
2.127000000E1,1.387999952E-1,1.750000007E-2,-4.969999939E-2,1.484647386E-1
2.128000000E1,1.287999898E-1,4.739999771E-2,-6.929999590E-2,1.537487775E-1
2.129000000E1,1.782999933E-1,1.256999969E-1,-3.979999945E-2,2.217553084E-1
2.130000000E1,1.099999994E-1,1.453000009E-1,-5.999999703E-4,1.822428329E-1
2.131000000E1,8.089999855E-2,1.746999919E-1,-5.999999703E-4,1.925233933E-1
2.132000000E1,2.269999869E-2,5.739999935E-2,-7.909999788E-2,1.003337407E-1
2.133000000E1,3.399999812E-3,2.819999866E-2,-5.949999765E-2,6.593215940E-2
2.134000000E1,-5.899999756E-3,-1.089999974E-1,-2.019999921E-2,1.110128344E-1
2.135000000E1,-1.579999924E-2,-2.167999893E-1,-2.999999933E-2,2.194353557E-1
2.136000000E1,3.899999894E-3,-2.655999959E-1,-3.989999741E-2,2.686085955E-1
2.137000000E1,-5.699999630E-3,-3.730999827E-1,-6.929999590E-2,3.795241449E-1
2.138000000E1,-2.489999868E-2,-3.630000055E-1,-5.949999765E-2,3.686858604E-1
2.139000000E1,4.600000102E-3,-3.529999852E-1,-3.979999945E-2,3.552663642E-1
2.140000000E1,4.399999976E-2,-2.841999829E-1,-4.969999939E-2,2.918487968E-1
2.141000000E1,7.369999588E-2,-1.858000010E-1,-8.889999986E-2,2.187613763E-1
2.142000000E1,1.129999980E-1,-1.168999970E-1,-2.999999933E-2,1.653318143E-1
2.143000000E1,1.228999943E-1,-8.709999919E-2,-3.979999945E-2,1.558039101E-1
2.144000000E1,2.699999809E-1,-4.769999906E-2,-8.889999986E-2,2.882333943E-1
2.145000000E1,2.304999977E-1,-6.709999591E-2,-5.949999765E-2,2.473315753E-1
2.146000000E1,2.400999963E-1,-1.454000026E-1,-2.999999933E-2,2.822927008E-1
2.147000000E1,1.715999991E-1,-1.649999917E-1,-1.040000003E-2,2.382849490E-1
2.148000000E1,1.129999980E-1,-1.843999922E-1,-6.929999590E-2,2.271009602E-1
2.149000000E1,-3.999999724E-3,-2.236000001E-1,-6.929999590E-2,2.341269944E-1
2.150000000E1,-3.599999938E-3,-2.137999982E-1,-4.959999770E-2,2.195075374E-1
2.151000000E1,-2.229999937E-2,-1.841999888E-1,-3.979999945E-2,1.897655549E-1
2.152000000E1,-1.229999959E-2,-1.252999902E-1,-6.929999590E-2,1.437145329E-1
2.153000000E1,-2.190000005E-2,-1.546999961E-1,-1.084999964E-1,1.902207875E-1
2.154000000E1,-2.099999925E-3,-8.599999547E-2,-2.999999933E-2,9.110658143E-2
2.155000000E1,-1.699999906E-3,-8.599999547E-2,-6.929999590E-2,1.104598509E-1
2.156000000E1,-3.089999966E-2,-7.499999832E-3,-4.969999939E-2,5.900127046E-2
2.157000000E1,-3.089999966E-2,-2.719999850E-2,-7.909999788E-2,8.917095694E-2
2.158000000E1,-4.050000012E-2,-7.499999832E-3,-4.969999939E-2,6.454912816E-2
